INSEE REGI;INSEE DEPT;INSEE EPCI;INSEE COMM;INSEE IRIS;Maille géographique;Année;Nom IRIS;Code IRIS;Type IRIS;Nom commune;Code commune;Nom EPCI;Code EPCI;Type EPCI;Nom département;Code département;Nom région;Code région;Nb sites secteur résidentiel Enedis;Conso totale secteur résidentiel Enedis (MWh);Conso moyenne secteur résidentiel Enedis (MWh);Nb sites Agriculture Enedis;Conso totale Agriculture Enedis (MWh);Nb sites Industrie Enedis;Conso totale Industrie Enedis (MWh);Nb sites Tertiaire Enedis;Conso totale Tertiaire Enedis (MWh);Nb sites Secteur non affecté Enedis;Conso totale Secteur non affecté Enedis (MWh);Geo Point;Geo Shape
53;35;243500139;35238;352380102;IRIS;2015;Hoche;352380102;H;Rennes;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;1592;6835.48990228927;4.29364943611135;0;0.0;;;19.0;5292.74091651846;0;0.0;48.1149053645, -1.67670394968;"{""type"": ""Polygon"", ""coordinates"": [[[-1.677762033279032, 48.11726957990497], [-1.674152082856034, 48.11648442809859], [-1.675204366150115, 48.11240428697536], [-1.677360060427845, 48.11242686451807], [-1.677319105833719, 48.11363640148782], [-1.679436997615145, 48.11368748714558], [-1.678860985804691, 48.11613520656342], [-1.677762033279032, 48.11726957990497]]]}"
53;35;243500139;35238;352380105;IRIS;2014;Liberte Champ de Mars;352380105;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1955;7372.69119820128;3.77119754383697;0;0.0;6;912.326756532695;42.0;14250.9203925128;0;0.0;;
53;35;243500139;35238;352380106;IRIS;2015;Colombier Sud et Ouest;352380106;H;Rennes;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;1370;4362.49065845344;3.18429975069594;0;0.0;;;9.0;1359.70660201241;0;0.0;48.1033769677, -1.68138797349;"{""type"": ""Polygon"", ""coordinates"": [[[-1.677367768287817, 48.10445793038564], [-1.676750451170973, 48.1028057877402], [-1.684509147214652, 48.10166805452719], [-1.684522884486266, 48.10548058342802], [-1.683002133325808, 48.10569431480008], [-1.683057096392027, 48.10441659934028], [-1.681887558590397, 48.10382759454441], [-1.677367768287817, 48.10445793038564]]]}"
53;35;243500139;35238;352380107;IRIS;2011;Dalle du Colombier;352380107;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1747;8052.57182289397;4.60937139261246;0;0.0;3;253.747368756352;50.0;14577.346777078;0;0.0;;
53;35;243500139;35238;352380108;IRIS;2011;Saint-Louis;352380108;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1712;6632.33840641539;3.87402944299964;0;0.0;;;12.0;1478.69247222212;0;0.0;;
53;35;243500139;35238;352380110;IRIS;2012;Hotel Dieu;352380110;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1825;5347.50634467792;2.93014046283722;0;0.0;0;0.0;15.0;4304.78953390794;0;0.0;;
53;35;243500139;35238;352380110;IRIS;2014;Hotel Dieu;352380110;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1815;4883.56009409611;2.69066671851025;0;0.0;0;0.0;15.0;3635.4968689589;0;0.0;;
53;35;243500139;35238;352380201;IRIS;2013;Jules Ferry;352380201;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;2039;6752.25206916556;3.31155079409787;0;0.0;0;0.0;7.0;1177.1877044479;0;0.0;;
53;35;243500139;35238;352380201;IRIS;2015;Jules Ferry;352380201;H;Rennes;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;2218;6302.27545730156;2.84142265883749;0;0.0;;;7.0;1049.95138000204;0;0.0;48.1200505324, -1.6736876749;"{""type"": ""Polygon"", ""coordinates"": [[[-1.667451654157399, 48.11926509020986], [-1.670194390212659, 48.11830985519141], [-1.675565584906323, 48.118005363294486], [-1.681331276047221, 48.12032783328431], [-1.679361744858958, 48.12136159870562], [-1.672595583601927, 48.121404293914495], [-1.670091112605705, 48.12292839004866], [-1.667451654157399, 48.11926509020986]]]}"
53;35;243500139;35238;352380203;IRIS;2013;Jean Mace;352380203;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1481;5698.26651183156;3.84758035910301;0;0.0;0;0.0;8.0;1657.25716670708;0;0.0;;
53;35;243500139;35238;352380204;IRIS;2012;Paris Ouest Martenot;352380204;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1607;5066.11823616779;3.15253157197747;0;0.0;;;14.0;2953.97617201397;0;0.0;;
53;35;243500139;35238;352380204;IRIS;2013;Paris Ouest Martenot;352380204;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1601;5174.8208706647;3.23224289235771;0;0.0;;;14.0;2800.8747966947;0;0.0;;
53;35;243500139;35238;352380205;IRIS;2014;Paris Est;352380205;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1580;4617.71802953971;2.92260634780995;0;0.0;0;0.0;4.0;1291.85946725981;;;;
53;35;243500139;35238;352380208;IRIS;2011;Laennec Dupont des Loges;352380208;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;2689;8415.05207033671;3.12943550403002;0;0.0;;;;;0;0.0;;
53;35;243500139;35238;352380208;IRIS;2012;Laennec Dupont des Loges;352380208;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;2698;8812.2572941991;3.26621841890256;0;0.0;;;;;0;0.0;;
53;35;243500139;35238;352380301;IRIS;2014;Mail;352380301;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;3328;9137.18762005428;2.74554916467977;0;0.0;0;0.0;12.0;2610.8309871246;;;;
53;35;243500139;35238;352380302;IRIS;2012;Rue de Brest Ouest;352380302;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1757;3921.34755517172;2.23184266088316;0;0.0;;;;;0;0.0;;
53;35;243500139;35238;352380303;IRIS;2013;Rue de Brest Est;352380303;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1541;3320.19284397455;2.15457030757596;0;0.0;0;0.0;14.0;4218.99553786998;0;0.0;;
53;35;243500139;35238;352380303;IRIS;2015;Rue de Brest Est;352380303;H;Rennes;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;1534;3089.28345256596;2.01387448016034;0;0.0;0;0.0;14.0;4144.13704438869;0;0.0;48.1130940332, -1.69047578095;"{""type"": ""Polygon"", ""coordinates"": [[[-1.688038145931027, 48.1148958971495], [-1.687215152223477, 48.112296470933785], [-1.692703927020125, 48.110897012415556], [-1.693446218549482, 48.113039896090285], [-1.692411080120685, 48.11472175568351], [-1.688038145931027, 48.1148958971495]]]}"
53;35;243500139;35238;352380308;IRIS;2014;Za Ouest;352380308;A;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;255;4574.93605245712;17.9409256959103;0;0.0;11;10360.8585361211;72.0;16934.988158392;;;;
53;35;243500139;35238;352380401;IRIS;2011;Jean Ogee;352380401;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;898;2722.88254738295;3.03216319307678;0;0.0;0;0.0;3.0;685.448121581826;0;0.0;;
53;35;243500139;35238;352380403;IRIS;2013;Za Nord;352380403;A;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;290;2482.19599452576;8.55929653284745;0;0.0;4;672.068120309402;35.0;7274.36528723763;0;0.0;;
53;35;243500139;35238;352380403;IRIS;2015;Za Nord;352380403;A;Rennes;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;287;2336.77568442146;8.14207555547546;0;0.0;4;655.835991859245;38.0;5797.12193193105;0;0.0;48.1317145316, -1.68469560632;"{""type"": ""Polygon"", ""coordinates"": [[[-1.67987657862923, 48.12928265649263], [-1.683703211113146, 48.12855286732698], [-1.687910562340945, 48.12894116018941], [-1.691383609560255, 48.13290745604166], [-1.67968060810415, 48.13545765637464], [-1.680592390506316, 48.13220221496672], [-1.67987657862923, 48.12928265649263]]]}"
53;35;243500139;35238;352380503;IRIS;2014;Le Gast Ouest;352380503;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;855;2481.12519152667;2.90190080880312;0;0.0;0;0.0;;;0;0.0;;
53;35;243500139;35238;352380504;IRIS;2011;Le Gast Est;352380504;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;2027;4482.93804999741;2.21161225949552;0;0.0;0;0.0;9.0;2077.31414506123;0;0.0;;
53;35;243500139;35238;352380507;IRIS;2015;Morbihan Est;352380507;H;Rennes;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;920;3380.26004689739;3.67419570314934;0;0.0;0;0.0;11.0;2143.59778625226;0;0.0;48.1331515562, -1.66406412145;"{""type"": ""Polygon"", ""coordinates"": [[[-1.664226760746994, 48.12847904904878], [-1.66744771541753, 48.12973064123144], [-1.666520592684344, 48.13188567558713], [-1.667056877859547, 48.13659681482813], [-1.661600085467247, 48.136397277255234], [-1.659613525078558, 48.13509761254019], [-1.664226760746994, 48.12847904904878]]]}"
53;35;243500139;35238;352380508;IRIS;2014;Emile Bernard;352380508;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1612;4563.46287683985;2.83093230573192;0;0.0;0;0.0;;;0;0.0;;
53;35;243500139;35238;352380510;IRIS;2012;Les Gayeulles;352380510;D;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;179;2985.53252117842;16.6789526322817;0;0.0;;;44.0;12961.5656794986;0;0.0;;
53;35;243500139;35238;352380602;IRIS;2011;Michelet;352380602;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1727;5349.44525106085;3.09753633529869;0;0.0;;;6.0;9554.76267724677;0;0.0;;
53;35;243500139;35238;352380602;IRIS;2014;Michelet;352380602;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1808;5544.73524094416;3.06677834123018;0;0.0;;;7.0;10514.1532374584;0;0.0;;
53;35;243500139;35238;352380603;IRIS;2013;Le Gallet Les Longs Champs Nord;352380603;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1890;6656.38481689822;3.52189672851758;0;0.0;3;381.294052224546;32.0;9259.21870934699;0;0.0;;
53;35;243500139;35238;352380604;IRIS;2015;Les Longs Champs Sud;352380604;H;Rennes;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;1500;4254.20089931262;2.83613393287508;0;0.0;0;0.0;;;0;0.0;48.1263689623, -1.63550016301;"{""type"": ""Polygon"", ""coordinates"": [[[-1.630783257178628, 48.129696920650325], [-1.628721399395683, 48.12719142387074], [-1.637216262607518, 48.12280289637184], [-1.638714316651712, 48.12245546939535], [-1.641713258950584, 48.12603305719883], [-1.638623699354041, 48.12823651112326], [-1.630783257178628, 48.129696920650325]]]}"
53;35;243500139;35238;352380605;IRIS;2015;Campus de Beaulieu;352380605;H;Rennes;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;280;1367.89339535432;4.88533355483687;0;0.0;;;28.0;29821.7507444034;0;0.0;48.120178909, -1.63798452871;"{""type"": ""Polygon"", ""coordinates"": [[[-1.64720496923345, 48.12294108778962], [-1.641713258950584, 48.12603305719883], [-1.638553716133703, 48.122389681947034], [-1.62891017939796, 48.12725611738647], [-1.62803949168172, 48.12527933557341], [-1.628500281654061, 48.122472343113415], [-1.634248062963755, 48.113995006408565], [-1.641501836186278, 48.11396266249713], [-1.643246727746275, 48.1175806163566], [-1.644919629649488, 48.117010053093004], [-1.647753469339762, 48.11739475838955], [-1.648748781509558, 48.11906742520388], [-1.646927947098073, 48.12055645548607], [-1.64720496923345, 48.12294108778962]]]}"
53;35;243500139;35238;352380606;IRIS;2013;Le Bois Perrin;352380606;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1580;4029.77629795685;2.55049132782079;0;0.0;0;0.0;5.0;2751.93874144535;0;0.0;;
53;35;243500139;35238;352380607;IRIS;2014;Plaine de Baud;352380607;A;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;55;467.161226335987;8.49384047883613;0;0.0;0;0.0;10.0;2762.48781090216;0;0.0;;
53;35;243500139;35238;352380701;IRIS;2012;Croix Saint-Helier;352380701;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;2000;6218.21622851127;3.10910811425563;0;0.0;0;0.0;;;0;0.0;;
53;35;243500139;35238;352380703;IRIS;2012;Le Landry;352380703;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1256;5861.7498840795;4.66699831534992;0;0.0;0;0.0;3.0;1217.83664590187;0;0.0;;
53;35;243500139;35238;352380703;IRIS;2015;Le Landry;352380703;H;Rennes;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;1263;5370.48793080984;4.25216779953273;0;0.0;0;0.0;5.0;1567.75743707361;0;0.0;48.1005635823, -1.64004035741;"{""type"": ""Polygon"", ""coordinates"": [[[-1.637673914248595, 48.09520199670507], [-1.645130748448415, 48.09890129352036], [-1.643563631010088, 48.101423688143825], [-1.644220167991078, 48.10492257606262], [-1.64538464633139, 48.10500284203541], [-1.645479405939076, 48.105774315457765], [-1.6384146419042, 48.10411477924471], [-1.634250837213434, 48.10005077542282], [-1.633868342412394, 48.09937210803316], [-1.63649155909121, 48.098610815484804], [-1.637673914248595, 48.09520199670507]]]}"
53;35;243500139;35238;352380704;IRIS;2012;Za Sud Est;352380704;A;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;306;4331.83754119863;14.1563318339825;0;0.0;15;2375.92621750785;31.0;13710.3262627765;;;;
53;35;243500139;35238;352380704;IRIS;2013;Za Sud Est;352380704;A;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;312;4492.84524192521;14.4001450061705;0;0.0;15;2640.09959129349;31.0;14235.5725578386;;;;
53;35;243500139;35238;352380704;IRIS;2015;Za Sud Est;352380704;A;Rennes;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;307;3930.7019091573;12.8035892806427;0;0.0;15;2499.79336294817;36.0;13094.9684639531;;;48.0994400661, -1.63252413116;"{""type"": ""Polygon"", ""coordinates"": [[[-1.626293434411384, 48.09283852152784], [-1.628410456456782, 48.09207808750461], [-1.637673914248595, 48.09520199670507], [-1.63649155909121, 48.098610815484804], [-1.633868342412394, 48.09937210803316], [-1.634250837213434, 48.10005077542282], [-1.6384146419042, 48.10411477924471], [-1.64553721625073, 48.1062939504067], [-1.640933722614343, 48.106430932970895], [-1.634593883921911, 48.108529563580696], [-1.634559500240397, 48.10565562949489], [-1.632869850376708, 48.10284033593207], [-1.624575761089148, 48.09982578439705], [-1.626293434411384, 48.09283852152784]]]}"
53;35;243500139;35238;352380705;IRIS;2011;La Poterie Sud;352380705;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1756;5730.02267953667;3.26311086533979;0;0.0;4;443.558395934605;26.0;7149.9722678026;0;0.0;;
53;35;243500139;35238;352380706;IRIS;2013;La Poterie Nord;352380706;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1649;6399.95676690723;3.88111386713598;0;0.0;0;0.0;3.0;259.438880588714;0;0.0;;
53;35;243500139;35238;352380707;IRIS;2014;Fernand Jacq;352380707;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1011;2499.15502247478;2.47196342480196;0;0.0;0;0.0;;;0;0.0;;
53;35;243500139;35238;352380708;IRIS;2015;Fransisco Ferrer;352380708;H;Rennes;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;1893;5120.4473849107;2.70493786841558;0;0.0;0;0.0;4.0;165.976299910083;0;0.0;48.0948373911, -1.65557041116;"{""type"": ""Polygon"", ""coordinates"": [[[-1.66148623011233, 48.09591120543026], [-1.656249286235459, 48.097868091004145], [-1.654872663722128, 48.09766949505694], [-1.647693034573272, 48.09301308995131], [-1.651029851928205, 48.092537872284005], [-1.661799161100157, 48.09351003583716], [-1.66148623011233, 48.09591120543026]]]}"
53;35;243500139;35238;352380801;IRIS;2014;Albert de Mun;352380801;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1277;3192.97610320682;2.50037282944935;0;0.0;0;0.0;4.0;966.998066636115;0;0.0;;
53;35;243500139;35238;352380802;IRIS;2013;Coutenceau;352380802;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1282;4009.80668817307;3.1277743277481;0;0.0;0;0.0;;;0;0.0;;
53;35;243500139;35238;352380802;IRIS;2015;Coutenceau;352380802;H;Rennes;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;1299;3863.45226939807;2.97417418737342;0;0.0;;;;;0;0.0;48.094555855, -1.66492005187;"{""type"": ""Polygon"", ""coordinates"": [[[-1.66148623011233, 48.09591120543026], [-1.661690262723216, 48.09151317897217], [-1.667484367416808, 48.09160811737566], [-1.668900477416775, 48.093472916460065], [-1.666857506975544, 48.098069175633235], [-1.663190114464902, 48.09783588290775], [-1.66148623011233, 48.09591120543026]]]}"
53;35;243500139;35238;352380803;IRIS;2011;Gaetan Herve;352380803;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1570;4238.94748258866;2.69996654941953;0;0.0;0;0.0;7.0;6055.23123721737;0;0.0;;
53;35;243500139;35238;352380803;IRIS;2014;Gaetan Herve;352380803;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1634;4373.02510211496;2.67626995233474;0;0.0;;;7.0;5979.73777421679;0;0.0;;
53;35;243500139;35238;352380804;IRIS;2011;Jean Baptiste Barre;352380804;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1138;3312.06685285891;2.91042781446301;0;0.0;0;0.0;;;0;0.0;;
53;35;243500139;35238;352380804;IRIS;2012;Jean Baptiste Barre;352380804;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1143;3522.80531643912;3.08206939321008;0;0.0;0;0.0;;;0;0.0;;
53;35;243500139;35238;352380807;IRIS;2011;Villeneuve;352380807;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1042;2716.58015465725;2.60708268201271;0;0.0;0;0.0;;;0;0.0;;
53;35;243500139;35238;352380807;IRIS;2015;Villeneuve;352380807;H;Rennes;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;1070;2772.70468812103;2.59131279263648;0;0.0;0;0.0;3.0;136.798112076987;0;0.0;48.0979226686, -1.68313649475;"{""type"": ""Polygon"", ""coordinates"": [[[-1.684509147214652, 48.10166805452719], [-1.681292341898061, 48.10211960339548], [-1.681806802818271, 48.09425754300517], [-1.685594708451674, 48.09448545422929], [-1.683969494262283, 48.10059049050316], [-1.684509147214652, 48.10166805452719]]]}"
53;35;243500139;35238;352381001;IRIS;2011;Pontchaillou;352381001;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1747;5699.48747143987;3.26244274266736;0;0.0;;;35.0;48975.5891060414;;;;
53;35;243500139;35238;352381002;IRIS;2011;Villejean Sud Est;352381002;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1153;2906.53713734637;2.52084747384767;0;0.0;0;0.0;4.0;1325.56553505007;0;0.0;;
53;35;243500139;35238;352381002;IRIS;2012;Villejean Sud Est;352381002;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1152;2955.01623316623;2.5651182579568;0;0.0;0;0.0;4.0;1470.88621681546;0;0.0;;
53;35;243500139;35238;352381003;IRIS;2013;Villejean Sud Ouest;352381003;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1426;3667.25118999972;2.57170490182309;0;0.0;;;18.0;2621.07813905828;0;0.0;;
53;35;243500139;35238;352381004;IRIS;2011;Villejean Nord Ouest;352381004;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1100;2437.58678906462;2.21598799005874;0;0.0;0;0.0;3.0;255.074770199697;0;0.0;;
53;35;243500139;35238;352381005;IRIS;2011;Villejean Nord Est;352381005;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1145;2784.67221259589;2.43202813327152;0;0.0;;;6.0;1155.54185407159;0;0.0;;
53;35;243500139;35238;352381005;IRIS;2015;Villejean Nord Est;352381005;H;Rennes;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;1148;2592.94710769088;2.25866472795373;0;0.0;;;6.0;1074.41408005503;0;0.0;48.1230434791, -1.70637142284;"{""type"": ""Polygon"", ""coordinates"": [[[-1.70467832661259, 48.121263614036515], [-1.708614833866747, 48.12132266777161], [-1.709275552429676, 48.12450448462063], [-1.703063729669118, 48.12460030787068], [-1.70467832661259, 48.121263614036515]]]}"
53;35;243500139;35238;352381006;IRIS;2015;Dalle Kennedy;352381006;H;Rennes;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;1084;3597.59132732366;3.31881118756795;0;0.0;;;;;0;0.0;48.1212488337, -1.71093607596;"{""type"": ""Polygon"", ""coordinates"": [[[-1.713453384725804, 48.1213815563427], [-1.71247728614175, 48.1220512614518], [-1.70875619803959, 48.122002112630156], [-1.708460118518807, 48.12050853991944], [-1.713474332956424, 48.12056040267366], [-1.713453384725804, 48.1213815563427]]]}"
53;35;243500139;35238;352381007;IRIS;2013;Beauregard;352381007;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;3038;7302.57181842297;2.40374319237096;0;0.0;;;48.0;16887.0336457623;;;;
53;35;243500139;35238;352381008;IRIS;2011;La Lande du Breil;352381008;D;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;108;799.13483719428;7.39939664068778;0;0.0;0;0.0;;;0;0.0;;
53;35;243500139;35238;352381101;IRIS;2011;Le Landrel Ouest;352381101;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;877;1896.85057815892;2.16288549390983;0;0.0;;;3.0;381.130376234636;0;0.0;;
53;35;243500139;35238;352381104;IRIS;2011;Torigne Ouest;352381104;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;999;2313.90186300303;2.31621808108411;0;0.0;0;0.0;;;0;0.0;;
53;35;243500139;35238;352381104;IRIS;2012;Torigne Ouest;352381104;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1000;2338.06663420189;2.33806663420189;0;0.0;0;0.0;;;0;0.0;;
53;35;243500139;35238;352381106;IRIS;2011;Saint-Benoit;352381106;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;906;2531.03949648179;2.79364182834634;0;0.0;;;3.0;667.939728975269;0;0.0;;
53;35;243500139;35238;352381107;IRIS;2015;Suisse;352381107;H;Rennes;;Rennes Métropole;;ME;Ille-et-Vilaine;;Bretagne;;1056;2714.64169695173;2.57068342514369;0;0.0;;;4.0;844.506140567471;0;0.0;48.0855626873, -1.66600973075;"{""type"": ""Polygon"", ""coordinates"": [[[-1.660869881038285, 48.08541594237682], [-1.663840989980058, 48.08537957133555], [-1.668581598030177, 48.08360493919653], [-1.669640312048318, 48.0856993498805], [-1.669436813695955, 48.08659984454688], [-1.661041680168125, 48.08646381391975], [-1.660869881038285, 48.08541594237682]]]}"
53;35;243500139;35238;352380402;IRIS;2012;Cimetiere du Nord;352380402;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;2330;8877.05185094521;3.80989349825975;0;0.0;;;15.0;2036.72562078793;0;0.0;;
53;35;243500139;35238;352380502;IRIS;2011;Brno;352380502;H;Rennes;;CA Rennes Métropole;;CA;Ille-et-Vilaine;;Bretagne;;1135;2351.14108563752;2.07148994329297;0;0.0;0;0.0;;;0;0.0;;
